FIXDOUBLEL_GENERAL_IPC_XM530_80X20.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190816_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM510_RA50X10_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20181008_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_RA50X20-C_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20190605_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_RA50X20_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20181022_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM530_50X20-4G.NAT.DSS_V5.00.R02.20190827_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_50X20-BMC_WIFIXM711.711.NAT_V5.00.R02.20190704_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_50X20-CARD_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190820_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_50X20-SW_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20190606_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_50X20-WNS_WIFINVRXM712.712.NAT_V5.00.R02.20190816_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_50X20-WN_WIFINVRXM713.713.NAT_V5.00.R02.20190816_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_80X20.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190816_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_80X30.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190814_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_80X40.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190814_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_R80X20-PQ_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190613_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_RA50X10_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190808_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM530_RA50X20_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190725_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_50X40-SW_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20190726_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_50X50-SW_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20190729_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_80X50.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190718_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_83X40.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190802_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_85X20-CP.NAT.DSS.ONVIFS_V5.00.R02.20190612_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_85X20-FI.NAT.DSS.ONVIFS.HIK_V5.00.R02.20190819_ALL.BIN,uclibc,0.9.33.3,
GENERAL_IPC_XM550_RA50X40_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190709_ALL.BIN,uclibc,0.9.33.3,
GENERAL_JVFENG_IPC_HI3516D_83H40W_AE_2G_RT3070_V4.02.R12.NAT.ONVIFS.20180127_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3516D_83H40_2G_V4.02.R12.NAT.20180313_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3518EV200_50H10L_S38_V4.02.R12.NAT.20171222_ALL_ZL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3518EV200_50H10L_S38_XM711_V4.02.R12.NAT.20180126_ALL_ZL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3518EV200_50H20L_S38_V4.02.R12.NAT.20171222_ALL_ZL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3518EV200_50H20L_S38_XM711_V4.02.R12.NAT.20180126_ALL_ZL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3518EV200_53H13_S38_V4.02.R12.NAT.20171219_ALL_ZL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_WIFI_NVR_IPC_HI3518EV200_53H13_S38_XM711_V4.02.R12.NAT.20180126_ALL_ZL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_XM510_50X10.NAT.ONVIFS_V5.00.R01.20170718_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_XM510_53X13.NAT.ONVIFS_V5.00.R01.20171018_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_XM530_BMS50X20.NAT.DSS_V4.03.R15.20190704_ALL.BIN,uclibc,0.9.33.3,
ROMFS-X.CRAMFS.IMG,uclibc,0.9.32.1,
XMJP_GENERAL_HI3518C_C52H10_8188EU_V4.02.R11.NAT.20151231_ALL.BIN,uclibc,0.9.32.1,
XMJP_GENERAL_HI3518EV200_50H20L-S_S38_8188EU_V4.02.R12.NAT.20160825_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_GENERAL_HI3518EV200_RM50H10L_8188EU_S38_V4.02.R12.NAT.20161015_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_GENERAL_HI3518EV200_RM50H20L_8188EU_S38_V4.02.R12.NAT.20161026_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_GENERAL_HI3518EV200_RX50H20E-RF_8188EU_S38_V4.02.R12.NAT.20180619_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_GENERAL_HI3518E_50H10L_8188_S38_V4.02.R12.NAT.20160603_ALL.BIN,uclibc,0.9.32.1,
XMJP_GENERAL_HI3518E_53H13_8188_S38_V4.02.R12.NAT.20160215_ALL.BIN,uclibc,0.9.32.1,
XMJP_GENERAL_HI3518E_C50H10_8188_S38_V4.02.R12.NAT.20160715_ALL.BIN,uclibc,0.9.32.1,
XMJP_GENERAL_LITEOS_HI3516D_S83H20_AP6452_V1.02.LITEOS.20181009_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_GENERAL_LITEOS_HI3516D_S83H40_AP6452_V1.01.LITEOS.20160513_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_IPC_XM510_50X10-XYD_WIFIXM712.712.NAT.DSS_V5.00.R02.20180926_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
XMJP_IPC_XM510_RA50X10_WIFI.6051.NAT.DSS_V5.00.R02.20181225_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
XMJP_IPC_XM510_RA50X10_WIFIXM712.712.NAT.DSS_V5.00.R02.20181105_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
XMJP_IPC_XM510_RA50X20_WIFIXM712.712.NAT.DSS_V5.00.R02.20180525_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
XMJP_IPC_XM530_50X20-HC_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190720_ALL.BIN,uclibc,0.9.33.3,
XMJP_IPC_XM530_RB50X20_WIFIXM711.711.NAT.DSS_V5.00.R02.20190801_ALL.BIN,uclibc,0.9.33.3,
XMJP_IPC_XM530_RC50X20_WIFIXM711.711.NAT.DSS.ONVIFS_V5.00.R02.20190817_ALL.BIN,uclibc,0.9.33.3,
XMJP_IPC_XM530_RD50X20_WIFIXM711.711.NAT.DSS_V5.00.R02.20190820_ALL.BIN,uclibc,0.9.33.3,
XMJP_XMJP_HI3516D_83H40EB-F2_V4.03.R12.NAT.ONVIFS.20181129_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3516D_83H40F-F2_2G_8188EU_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3516D_83H50EF-F4_2G_8188EU_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3516D_83H50F-F4_2G_8188EU_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518C_C52H10_8188EU_V4.02.R11.NAT.20151218_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518EV200_50H10-B_8188EU_S38_V4.02.R12.NAT.20170703_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_50H10L-S_8188EU_S38_V4.02.R12.NAT.20170720_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_50H20F_LB_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_50H20L-E_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_50H20L-S_S38_8188EU_V4.02.R12.NAT.20170712_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H13-B_8188EU_S38_V4.02.R12.NAT.20170703_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H13-E_8188EU_S38_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H13-S_8188EU_S38_V4.02.R12.NAT.20170720_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20EF_F4_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20F-F2_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20F-F4_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L-S_8188EU_S38_V4.02.R12.NAT.20171111_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_BLG_8188EU_S38_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_BLG_S38_XM711_V4.02.R12.NAT.20170616_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F2_BLG_8188EU_S38_V4.02.R12.NAT.20170914_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F2_BLG_S38_XM711_V4.02.R12.NAT.20170623_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F4_BLG_8188EU_S38_V4.02.R12.NAT.20170914_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20L_F4_BLG_S38_XM711_V4.02.R12.NAT.20170619_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20_POWERSTRIP_8188EU_S38_V4.02.R12.NAT.20180607_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_53H20_SOCKET_8188EU_S38_V4.02.R12.NAT.20180719_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H10L_8188EU_S38_V4.02.R12.NAT.20171013_ALL_UL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H20L-RF_8188EU_S38_V4.02.R12.NAT.20180404_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H20L-S_8188EU_S38_V4.03.R12.NAT.20190212_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM50H20L_8188EU_S38_V4.03.R12.NAT.20190212_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM53H13_8188EU_S38_V4.03.R12.NAT.20181207_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RM53H13_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20E-RF_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20L-ES_8188EU_S38_V4.02.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20L-E_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX50H20L_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518EV200_RX53H13_8188EU_S38_V4.03.R12.NAT.20190128_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
XMJP_XMJP_HI3518E_50H10L_8188_S38_V4.02.R12.NAT.20160603_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518E_53H13_8188_S38_V4.02.R12.20151026_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518E_C50H10_8188_S38_V4.02.R12.NAT.20160715_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_HI3518E_RA50H10L-H_8188_S38_V4.02.R12.NAT.20151207_ALL.BIN,uclibc,0.9.32.1,
XMJP_XMJP_LITEOS_HI3516D_C83H40_AP6452_V1.03.LITEOS.20161101_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_XMJP_LITEOS_HI3516D_S83H20_AP6452_V1.02.LITEOS.20161202_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_XMJP_LITEOS_HI3516D_S83H40_AP6452_V1.02.LITEOS.20161202_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.15.102,
XMJP_XMJP_LITEOS_HI3518EV200_C50H20N_8188EU_V1.01.LITEOS.20170731_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.4.101,,wpa_supplicant,2.2,cve-2019-16275|cve-2019-11555|cve-2018-14526|cve-2017-13088|cve-2017-13087|cve-2017-13086|cve-2017-13084|cve-2017-13082|cve-2017-13081|cve-2017-13080|cve-2017-13079|cve-2017-13078|cve-2017-13077|cve-2015-5316|cve-2015-5315|cve-2015-5314|cve-2015-4146|cve-2015-4145|cve-2015-4144|cve-2015-4143|cve-2015-4142|cve-2015-4141|cve-2015-1863|cve-2014-3686
XMJP_XMJP_LITEOS_HI3518EV200_C50H20_8188EU_V1.01.LITEOS.20170630_ALL.BIN,httpd,0.0.1,,iperf,2.0.5,,libavformat,56.4.101,,wpa_supplicant,2.2,cve-2019-16275|cve-2019-11555|cve-2018-14526|cve-2017-13088|cve-2017-13087|cve-2017-13086|cve-2017-13084|cve-2017-13082|cve-2017-13081|cve-2017-13080|cve-2017-13079|cve-2017-13078|cve-2017-13077|cve-2015-5316|cve-2015-5315|cve-2015-5314|cve-2015-4146|cve-2015-4145|cve-2015-4144|cve-2015-4143|cve-2015-4142|cve-2015-4141|cve-2015-1863|cve-2014-3686
